solver,jobs,elapsed,value
GurobiSolver,10,1.247000000148546e-06,
CombinatorialBnB,10,1.2870000318798702e-06,
GurobiSolver,10,1.1140000424347818e-06,
CombinatorialBnB,10,1.0689999498936231e-06,
GurobiSolver,10,1.1649999578366987e-06,
CombinatorialBnB,10,9.509999472356867e-07,
GurobiSolver,10,1.0249999604639015e-06,
CombinatorialBnB,10,8.34999923426949e-07,
GurobiSolver,10,1.0810000503624906e-06,
CombinatorialBnB,10,1.0539999948377954e-06,
GurobiSolver,10,1.2880000213044696e-06,
CombinatorialBnB,10,8.81000005392707e-07,
GurobiSolver,10,1.3369999578571878e-06,
CombinatorialBnB,10,1.0929999234576826e-06,
GurobiSolver,10,9.000000318337698e-07,
CombinatorialBnB,10,8.81000005392707e-07,
GurobiSolver,10,1.2350000133665162e-06,
CombinatorialBnB,10,9.98000018626044e-07,
GurobiSolver,10,1.4660000715593924e-06,
CombinatorialBnB,10,1.0159999419556698e-06,
GurobiSolver,10,3.6589999581337906e-06,
CombinatorialBnB,10,9.88000010693213e-07,
GurobiSolver,10,2.175999952669372e-06,
CombinatorialBnB,10,8.240000397563563e-07,
GurobiSolver,10,1.4880000662742532e-06,
CombinatorialBnB,10,1.2870000318798702e-06,
GurobiSolver,10,1.0260000635753386e-06,
CombinatorialBnB,10,1.0449999763295637e-06,
GurobiSolver,10,2.4209999764934764e-06,
CombinatorialBnB,10,1.6989999949146295e-06,
GurobiSolver,10,1.1930000027859933e-06,
CombinatorialBnB,10,1.0380000503573683e-06,
GurobiSolver,10,1.9089999341304065e-06,
CombinatorialBnB,10,1.0040000688604778e-06,
GurobiSolver,10,9.98000018626044e-07,
CombinatorialBnB,10,9.099999260797631e-07,
GurobiSolver,10,8.790000265435083e-07,
CombinatorialBnB,10,1.092000047719921e-06,
GurobiSolver,10,1.311999994868529e-06,
CombinatorialBnB,10,9.609999551685178e-07,
GurobiSolver,10,9.660000159783522e-07,
CombinatorialBnB,10,1.6689999711161363e-06,
GurobiSolver,10,1.4999999393694452e-06,
CombinatorialBnB,10,9.629999340177164e-07,
GurobiSolver,10,9.079999472305644e-07,
CombinatorialBnB,10,1.0290000318491366e-06,
GurobiSolver,10,1.5400000847876072e-06,
CombinatorialBnB,10,1.0320000001229346e-06,
GurobiSolver,10,1.0469999551787623e-06,
CombinatorialBnB,10,1.186000076813798e-06,
GurobiSolver,10,1.1229999472561758e-06,
CombinatorialBnB,10,8.929999921747367e-07,
GurobiSolver,10,1.5050000001792796e-06,
CombinatorialBnB,10,9.279999630962266e-07,
GurobiSolver,10,1.2040000001434237e-06,
CombinatorialBnB,10,9.599999657439184e-07,
GurobiSolver,10,9.830000635702163e-07,
CombinatorialBnB,10,8.039999102038564e-07,
GurobiSolver,10,1.0380000503573683e-06,
CombinatorialBnB,10,1.4269999155658297e-06,
GurobiSolver,10,9.679999948275508e-07,
CombinatorialBnB,10,9.280000767830643e-07,
GurobiSolver,10,1.9509999447109294e-06,
CombinatorialBnB,10,1.1220000715184142e-06,
GurobiSolver,10,1.137000026574242e-06,
CombinatorialBnB,10,1.1089999816249474e-06,
GurobiSolver,10,1.0859999974854873e-06,
CombinatorialBnB,10,9.679999948275508e-07,
GurobiSolver,10,9.95000050352246e-07,
CombinatorialBnB,10,9.379999710290576e-07,
GurobiSolver,10,1.4999999393694452e-06,
CombinatorialBnB,10,1.0029999657490407e-06,
GurobiSolver,10,1.4309999869510648e-06,
CombinatorialBnB,10,7.300000106624793e-07,
GurobiSolver,10,1.2110000398024567e-06,
CombinatorialBnB,10,9.480000926487264e-07,
GurobiSolver,10,1.1199999789823778e-06,
CombinatorialBnB,10,1.0590000556476298e-06,
GurobiSolver,10,1.2900000001536682e-06,
CombinatorialBnB,10,1.6000000186977559e-06,
GurobiSolver,10,1.0360000715081696e-06,
CombinatorialBnB,10,8.460000344712171e-07,
GurobiSolver,10,1.3029999763602973e-06,
CombinatorialBnB,10,8.100000741251279e-07,
GurobiSolver,10,1.565000047776266e-06,
CombinatorialBnB,10,1.0239999710393022e-06,
GurobiSolver,10,9.96999915514607e-07,
CombinatorialBnB,10,8.560000424040481e-07,
GurobiSolver,10,2.8499999871201e-06,
CombinatorialBnB,10,9.58999976319319e-07,
GurobiSolver,10,9.859999181571766e-07,
CombinatorialBnB,10,9.740000450619846e-07,
GurobiSolver,10,1.5610000900778687e-06,
CombinatorialBnB,10,1.2839999499192345e-06,
GurobiSolver,10,1.1490000133562717e-06,
CombinatorialBnB,10,1.1499998890940333e-06,
GurobiSolver,10,1.2749999314110028e-06,
CombinatorialBnB,10,9.020000106829684e-07,
GurobiSolver,10,1.2169999763500527e-06,
CombinatorialBnB,10,8.639999578008428e-07,
GurobiSolver,10,1.4239999472920317e-06,
CombinatorialBnB,10,9.059999683813658e-07,
GurobiSolver,10,1.2830000741814729e-06,
CombinatorialBnB,10,1.0960000054183183e-06,
GurobiSolver,10,9.710000767881866e-07,
CombinatorialBnB,10,9.550000186209218e-07,
GurobiSolver,10,1.4199999895936344e-06,
CombinatorialBnB,10,1.2739999419864034e-06,
GurobiSolver,10,9.590000900061568e-07,
CombinatorialBnB,10,9.390000741404947e-07,
GurobiSolver,10,1.2590001006174134e-06,
CombinatorialBnB,10,9.030000001075678e-07,
GurobiSolver,10,1.0630000133460271e-06,
CombinatorialBnB,10,1.0479999446033617e-06,
GurobiSolver,10,9.670000054029515e-07,
CombinatorialBnB,10,8.200000820579589e-07,
GurobiSolver,10,1.037000060932769e-06,
CombinatorialBnB,10,9.82000074145617e-07,
GurobiSolver,10,1.2240000160090858e-06,
CombinatorialBnB,10,8.900000239009387e-07,
GurobiSolver,10,2.2919999764781096e-06,
CombinatorialBnB,10,8.31999955153151e-07,
GurobiSolver,10,1.1240000503676129e-06,
CombinatorialBnB,10,9.479999789618887e-07,
GurobiSolver,10,1.354000005449052e-06,
CombinatorialBnB,10,9.959999260900076e-07,
GurobiSolver,10,1.0520000159885967e-06,
CombinatorialBnB,10,1.3840000292475452e-06,
GurobiSolver,10,1.9320000319567043e-06,
CombinatorialBnB,10,9.960000397768454e-07,
GurobiSolver,10,1.1480000239316723e-06,
CombinatorialBnB,10,9.469999895372894e-07,
GurobiSolver,10,1.361000045108085e-06,
CombinatorialBnB,10,1.0659999816198251e-06,
GurobiSolver,10,9.999999974752427e-07,
CombinatorialBnB,10,1.476999955229985e-06,
GurobiSolver,10,1.8250000266561983e-06,
CombinatorialBnB,10,1.1269999049545731e-06,
GurobiSolver,10,1.7139999499704572e-06,
CombinatorialBnB,10,1.6580000874455436e-06,
GurobiSolver,10,9.579999868947198e-07,
CombinatorialBnB,10,9.739999313751468e-07,
GurobiSolver,10,1.0339999789721332e-06,
CombinatorialBnB,10,1.0490000477147987e-06,
GurobiSolver,10,2.0929999209329253e-06,
CombinatorialBnB,10,9.72000066212786e-07,
GurobiSolver,10,2.1109999579493888e-06,
CombinatorialBnB,10,1.5529999473073985e-06,
GurobiSolver,10,9.970000292014447e-07,
CombinatorialBnB,10,1.040000029206567e-06,
GurobiSolver,10,1.4540000847773626e-06,
CombinatorialBnB,10,8.559999287172104e-07,
GurobiSolver,10,1.2550000292321783e-06,
CombinatorialBnB,10,1.4149999287838e-06,
GurobiSolver,10,1.3330000001587905e-06,
CombinatorialBnB,10,8.470000238958164e-07,
GurobiSolver,10,9.840000529948156e-07,
CombinatorialBnB,10,1.000999986899842e-06,
GurobiSolver,10,1.8150000187233672e-06,
CombinatorialBnB,10,8.900000239009387e-07,
GurobiSolver,10,1.0070000371342758e-06,
CombinatorialBnB,10,9.41999928727455e-07,
GurobiSolver,10,1.005000058285077e-06,
CombinatorialBnB,10,7.980000873430981e-07,
GurobiSolver,10,9.230000159732299e-07,
CombinatorialBnB,10,1.0029999657490407e-06,
GurobiSolver,10,1.4250000504034688e-06,
CombinatorialBnB,10,1.0119999842572724e-06,
GurobiSolver,10,9.579999868947198e-07,
CombinatorialBnB,10,8.399999842367833e-07,
GurobiSolver,10,1.0019999763244414e-06,
CombinatorialBnB,10,1.207999957841821e-06,
GurobiSolver,10,1.3029999763602973e-06,
CombinatorialBnB,10,1.762000010785414e-06,
GurobiSolver,10,9.350000027552596e-07,
CombinatorialBnB,10,8.279999974547536e-07,
GurobiSolver,10,1.1849999737023609e-06,
CombinatorialBnB,10,9.010000212583691e-07,
GurobiSolver,10,1.0119999842572724e-06,
CombinatorialBnB,10,1.3490000583260553e-06,
GurobiSolver,10,1.0080000265588751e-06,
CombinatorialBnB,10,8.430000661974191e-07,
GurobiSolver,10,9.33000023906061e-07,
CombinatorialBnB,10,1.1150000318593811e-06,
GurobiSolver,10,1.3400000398178236e-06,
CombinatorialBnB,10,1.0060000477096764e-06,
GurobiSolver,10,1.1379999023120035e-06,
CombinatorialBnB,11,7.789999472151976e-07,
GurobiSolver,11,1.0320000001229346e-06,
CombinatorialBnB,11,1.1810000160039635e-06,
GurobiSolver,11,1.1690000292219338e-06,
CombinatorialBnB,11,1.2929999684274662e-06,
GurobiSolver,11,1.0630000133460271e-06,
CombinatorialBnB,11,1.2420000530255493e-06,
GurobiSolver,11,1.2990000186619e-06,
CombinatorialBnB,11,1.1660000609481358e-06,
GurobiSolver,11,1.0369999472459313e-06,
CombinatorialBnB,11,8.83999973666505e-07,
GurobiSolver,11,1.0200000133409048e-06,
CombinatorialBnB,11,9.279999630962266e-07,
GurobiSolver,11,1.0410000186311663e-06,
CombinatorialBnB,11,8.929999921747367e-07,
GurobiSolver,11,1.2350000133665162e-06,
CombinatorialBnB,11,1.217999965774652e-06,
GurobiSolver,11,3.1350000426755287e-06,
CombinatorialBnB,11,1.1759999551941291e-06,
GurobiSolver,11,2.9919999633420957e-06,
CombinatorialBnB,11,8.439999419351807e-07,
GurobiSolver,11,1.5859999393796897e-06,
CombinatorialBnB,11,1.0859999974854873e-06,
GurobiSolver,11,1.0989999736921163e-06,
CombinatorialBnB,11,7.999999525054591e-07,
GurobiSolver,11,3.7720000136687304e-06,
CombinatorialBnB,11,1.4659999578725547e-06,
GurobiSolver,11,1.1610000001383014e-06,
CombinatorialBnB,11,1.155999939328467e-06,
GurobiSolver,11,1.147000034507073e-06,
CombinatorialBnB,11,1.5559999155811965e-06,
GurobiSolver,11,2.1319999632396502e-06,
CombinatorialBnB,11,9.169999657387962e-07,
GurobiSolver,11,9.959999260900076e-07,
CombinatorialBnB,11,9.999999974752427e-07,
GurobiSolver,11,1.1670000503727351e-06,
CombinatorialBnB,11,1.000999986899842e-06,
GurobiSolver,11,1.2250000054336851e-06,
CombinatorialBnB,11,1.682000061009603e-06,
GurobiSolver,11,1.2419999393387116e-06,
CombinatorialBnB,11,1.0960000054183183e-06,
GurobiSolver,11,1.08200003978709e-06,
CombinatorialBnB,11,8.720001005713129e-07,
GurobiSolver,11,1.1649999578366987e-06,
CombinatorialBnB,11,1.0190000239163055e-06,
GurobiSolver,11,1.0210000027655042e-06,
CombinatorialBnB,11,1.1549999499038677e-06,
GurobiSolver,11,1.1629999789875e-06,
CombinatorialBnB,11,1.4449999525822932e-06,
GurobiSolver,11,9.259999842470279e-07,
CombinatorialBnB,11,1.8139999156119302e-06,
GurobiSolver,11,1.2450000212993473e-06,
CombinatorialBnB,11,9.93999947240809e-07,
GurobiSolver,11,1.1420000873840763e-06,
CombinatorialBnB,11,9.990000080506434e-07,
GurobiSolver,11,1.0649999921952258e-06,
CombinatorialBnB,11,8.460000344712171e-07,
GurobiSolver,11,1.19799994990899e-06,
CombinatorialBnB,11,1.0180000344917062e-06,
GurobiSolver,11,9.35999992179859e-07,
CombinatorialBnB,11,1.297999915550463e-06,
GurobiSolver,11,1.2619999552043737e-06,
CombinatorialBnB,11,1.0239999710393022e-06,
GurobiSolver,11,1.0170000450671068e-06,
CombinatorialBnB,11,1.4360000477608992e-06,
GurobiSolver,11,1.0679999604690238e-06,
CombinatorialBnB,11,7.720000212430023e-07,
GurobiSolver,11,1.7730000081428443e-06,
CombinatorialBnB,11,9.120000186157995e-07,
GurobiSolver,11,9.789999921849812e-07,
CombinatorialBnB,11,9.949999366654083e-07,
GurobiSolver,11,1.200999918182788e-06,
CombinatorialBnB,11,9.299999419454252e-07,
GurobiSolver,11,1.6029999869715539e-06,
CombinatorialBnB,11,1.0830000292116893e-06,
GurobiSolver,11,1.13999999484804e-06,
CombinatorialBnB,11,8.78000037118909e-07,
GurobiSolver,11,1.0620000239214278e-06,
CombinatorialBnB,11,1.1710000080711325e-06,
GurobiSolver,11,1.555000039843435e-06,
CombinatorialBnB,11,9.509999472356867e-07,
GurobiSolver,11,1.1130000530101825e-06,
CombinatorialBnB,11,8.580000212532468e-07,
GurobiSolver,11,1.2360000027911155e-06,
CombinatorialBnB,11,1.787999963198672e-06,
GurobiSolver,11,1.9839999367832206e-06,
CombinatorialBnB,11,1.035999957821332e-06,
GurobiSolver,11,1.0770000926640932e-06,
CombinatorialBnB,11,2.623999989737058e-06,
GurobiSolver,11,1.4170000213198364e-06,
CombinatorialBnB,11,1.1680000397973345e-06,
GurobiSolver,11,1.0390000397819676e-06,
CombinatorialBnB,11,1.0100000054080738e-06,
GurobiSolver,11,1.913999994940241e-06,
CombinatorialBnB,11,9.399999498782563e-07,
GurobiSolver,11,9.990000080506434e-07,
CombinatorialBnB,11,1.0869999869100866e-06,
GurobiSolver,11,1.1930000027859933e-06,
CombinatorialBnB,11,8.78000037118909e-07,
GurobiSolver,11,2.7790000558525207e-06,
CombinatorialBnB,11,1.2010000318696257e-06,
GurobiSolver,11,1.0690000635804608e-06,
CombinatorialBnB,11,1.1320000794512453e-06,
GurobiSolver,11,1.0669999710444245e-06,
CombinatorialBnB,11,9.98000018626044e-07,
GurobiSolver,11,9.070000714928028e-07,
CombinatorialBnB,11,9.499999578110874e-07,
GurobiSolver,11,1.0730000212788582e-06,
CombinatorialBnB,11,9.38999960453657e-07,
GurobiSolver,11,1.2030000107188243e-06,
CombinatorialBnB,11,1.4270000292526674e-06,
GurobiSolver,11,2.483999992364261e-06,
CombinatorialBnB,11,1.030000021273736e-06,
GurobiSolver,11,1.0710000424296595e-06,
CombinatorialBnB,11,9.340000133306603e-07,
GurobiSolver,11,1.4469999314314919e-06,
CombinatorialBnB,11,1.0750000001280569e-06,
GurobiSolver,11,1.13999999484804e-06,
CombinatorialBnB,11,7.630000027347705e-07,
GurobiSolver,11,1.085000008060888e-06,
CombinatorialBnB,11,9.579999868947198e-07,
GurobiSolver,11,1.272999952561804e-06,
CombinatorialBnB,11,9.959999260900076e-07,
GurobiSolver,11,1.3110000054439297e-06,
CombinatorialBnB,11,9.259999842470279e-07,
GurobiSolver,11,1.1180000001331791e-06,
CombinatorialBnB,11,9.149999868895975e-07,
GurobiSolver,11,2.0939999103575246e-06,
CombinatorialBnB,11,1.1859999631269602e-06,
GurobiSolver,11,1.2419999393387116e-06,
CombinatorialBnB,11,1.2450000212993473e-06,
GurobiSolver,11,1.204999989568023e-06,
CombinatorialBnB,11,9.56000008045521e-07,
GurobiSolver,11,1.037000060932769e-06,
CombinatorialBnB,11,1.2289999631320825e-06,
GurobiSolver,11,1.0060000477096764e-06,
CombinatorialBnB,11,9.289999525208259e-07,
GurobiSolver,11,1.4949999922464485e-06,
CombinatorialBnB,11,1.2450000212993473e-06,
GurobiSolver,11,1.1989999393335893e-06,
CombinatorialBnB,11,1.0929999234576826e-06,
GurobiSolver,11,1.0130000873687095e-06,
CombinatorialBnB,11,1.4759999658053857e-06,
GurobiSolver,11,1.814000029298768e-06,
CombinatorialBnB,11,1.1120000635855831e-06,
GurobiSolver,11,1.0750000001280569e-06,
CombinatorialBnB,11,1.0579999525361927e-06,
GurobiSolver,11,1.2790000027962378e-06,
CombinatorialBnB,11,1.7419999949197518e-06,
GurobiSolver,11,1.0479999446033617e-06,
CombinatorialBnB,11,8.570000318286475e-07,
GurobiSolver,11,9.039999895321671e-07,
CombinatorialBnB,11,1.8519999684940558e-06,
GurobiSolver,11,1.8620000901137246e-06,
CombinatorialBnB,11,2.397000002929417e-06,
GurobiSolver,11,9.970000292014447e-07,
CombinatorialBnB,11,1.314999963142327e-06,
GurobiSolver,11,1.1670000503727351e-06,
CombinatorialBnB,11,9.579999868947198e-07,
GurobiSolver,11,1.1770000583055662e-06,
CombinatorialBnB,11,1.1769999446187285e-06,
GurobiSolver,11,1.1349999340382055e-06,
CombinatorialBnB,11,1.0360000715081696e-06,
GurobiSolver,11,1.5399999711007695e-06,
CombinatorialBnB,11,1.3799999578623101e-06,
GurobiSolver,11,1.107999992200348e-06,
CombinatorialBnB,11,2.0979999817427597e-06,
GurobiSolver,11,9.530000397717231e-07,
CombinatorialBnB,11,8.429999525105814e-07,
GurobiSolver,11,1.1449999419710366e-06,
CombinatorialBnB,11,9.789999921849812e-07,
GurobiSolver,11,1.0229999816147028e-06,
CombinatorialBnB,11,9.269999736716272e-07,
GurobiSolver,11,1.4649999684479553e-06,
CombinatorialBnB,11,8.370000159629853e-07,
GurobiSolver,11,9.98000018626044e-07,
CombinatorialBnB,11,9.689999842521502e-07,
GurobiSolver,11,2.1299999843904516e-06,
CombinatorialBnB,11,2.6409999236420845e-06,
GurobiSolver,11,2.382000047873589e-06,
CombinatorialBnB,11,1.2030000107188243e-06,
GurobiSolver,11,1.1880000556629966e-06,
CombinatorialBnB,11,9.56000008045521e-07,
GurobiSolver,11,1.1259999155299738e-06,
CombinatorialBnB,11,9.90999978967011e-07,
GurobiSolver,11,1.3829999261361081e-06,
CombinatorialBnB,11,1.1629999789875e-06,
GurobiSolver,11,1.6559999949095072e-06,
CombinatorialBnB,11,1.6179999420273816e-06,
GurobiSolver,11,1.053000005413196e-06,
CombinatorialBnB,11,1.0180000344917062e-06,
GurobiSolver,11,1.168999915535096e-06,
CombinatorialBnB,11,1.4340000689117005e-06,
GurobiSolver,11,1.7169999182442552e-06,
CombinatorialBnB,11,1.780999923539639e-06,
GurobiSolver,11,1.1419999736972386e-06,
CombinatorialBnB,11,1.0180000344917062e-06,
GurobiSolver,11,1.408999992236204e-06,
CombinatorialBnB,11,8.36000026538386e-07,
GurobiSolver,11,1.168999915535096e-06,
CombinatorialBnB,11,1.3880001006327802e-06,
GurobiSolver,11,2.5940000796254026e-06,
CombinatorialBnB,11,1.5699999948992627e-06,
GurobiSolver,11,1.2660000265896088e-06,
CombinatorialBnB,11,9.78000002760382e-07,
GurobiSolver,11,1.1190001032446162e-06,
CombinatorialBnB,11,9.90999978967011e-07,
GurobiSolver,11,1.0060000477096764e-06,
CombinatorialBnB,11,9.999999974752427e-07,
GurobiSolver,11,1.5759999314468587e-06,
CombinatorialBnB,11,9.43000031838892e-07,
GurobiSolver,11,1.7090000028474606e-06,
CombinatorialBnB,11,1.134000058300444e-06,
GurobiSolver,11,1.1059998996643117e-06,
CombinatorialBnB,11,8.499999921696144e-07,
GurobiSolver,11,1.4430000874199322e-06,
CombinatorialBnB,11,1.5099999473022763e-06,
GurobiSolver,11,1.2460000107239466e-06,
CombinatorialBnB,11,1.100999952541315e-06,
GurobiSolver,11,1.2250000054336851e-06,
CombinatorialBnB,11,1.6110000160551863e-06,
GurobiSolver,11,1.0179999208048685e-06,
CombinatorialBnB,11,1.0249999604639015e-06,
GurobiSolver,11,3.5080000770904007e-06,
CombinatorialBnB,11,1.687999997557199e-06,
GurobiSolver,11,9.740000450619846e-07,
CombinatorialBnB,11,9.8099997103418e-07,
GurobiSolver,11,1.3170000556783634e-06,
CombinatorialBnB,11,1.0310000106983352e-06,
GurobiSolver,11,1.8039999076790991e-06,
CombinatorialBnB,11,9.180000688502332e-07,
GurobiSolver,11,1.2450000212993473e-06,
CombinatorialBnB,11,8.109999498628895e-07,
GurobiSolver,11,1.1769999446187285e-06,
CombinatorialBnB,11,7.889999551480287e-07,
GurobiSolver,11,1.1610000001383014e-06,
CombinatorialBnB,11,3.2860000374057563e-06,
GurobiSolver,11,1.1729999869203311e-06,
CombinatorialBnB,11,8.069999921644921e-07,
GurobiSolver,11,1.2030000107188243e-06,
CombinatorialBnB,11,8.719999868844752e-07,
GurobiSolver,11,9.819999604587792e-07,
CombinatorialBnB,11,9.520000503471238e-07,
GurobiSolver,11,1.445000066269131e-06,
CombinatorialBnB,11,8.709999974598759e-07,
GurobiSolver,11,1.9420000398895354e-06,
CombinatorialBnB,11,1.0109999948326731e-06,
GurobiSolver,11,9.990000080506434e-07,
CombinatorialBnB,11,9.990000080506434e-07,
GurobiSolver,11,1.0190000239163055e-06,
CombinatorialBnB,11,1.1390000054234406e-06,
GurobiSolver,11,1.147000034507073e-06,
CombinatorialBnB,11,1.1769999446187285e-06,
GurobiSolver,11,1.0439999869049643e-06,
CombinatorialBnB,11,1.0679999604690238e-06,
GurobiSolver,11,1.1229999472561758e-06,
CombinatorialBnB,11,1.089000079446123e-06,
GurobiSolver,11,1.3959999023427372e-06,
CombinatorialBnB,11,7.979999736562604e-07,
GurobiSolver,11,1.02400008472614e-06,
CombinatorialBnB,11,9.610000688553555e-07,
GurobiSolver,11,8.8800004505174e-07,
CombinatorialBnB,11,8.86999941940303e-07,
GurobiSolver,11,1.393000047755777e-06,
CombinatorialBnB,11,7.630000027347705e-07,
GurobiSolver,11,1.0900000688707223e-06,
CombinatorialBnB,11,8.629999683762435e-07,
GurobiSolver,11,1.0100000054080738e-06,
CombinatorialBnB,11,7.969999842316611e-07,
GurobiSolver,11,9.949999366654083e-07,
CombinatorialBnB,11,9.72000066212786e-07,
GurobiSolver,11,1.2799999922208372e-06,
CombinatorialBnB,11,9.650000265537528e-07,
GurobiSolver,11,1.0999999631167157e-06,
CombinatorialBnB,11,9.959999260900076e-07,
GurobiSolver,11,1.79099993147247e-06,
CombinatorialBnB,11,1.685000029283401e-06,
GurobiSolver,11,1.1810000160039635e-06,
CombinatorialBnB,11,1.1180000001331791e-06,
GurobiSolver,11,9.760000239111832e-07,
CombinatorialBnB,11,9.38999960453657e-07,
GurobiSolver,11,2.1099999685247894e-06,
CombinatorialBnB,11,1.8700000055105193e-06,
GurobiSolver,11,1.0100000054080738e-06,
CombinatorialBnB,11,9.139999974649982e-07,
GurobiSolver,11,1.1639999684120994e-06,
CombinatorialBnB,11,1.0740000107034575e-06,
GurobiSolver,11,9.830000635702163e-07,
CombinatorialBnB,11,1.4649999684479553e-06,
GurobiSolver,11,1.1870000662383973e-06,
CombinatorialBnB,11,9.249999948224286e-07,
GurobiSolver,11,1.0849998943740502e-06,
CombinatorialBnB,11,1.2850000530306716e-06,
GurobiSolver,11,2.1260000266920542e-06,
CombinatorialBnB,11,2.0950000134689617e-06,
GurobiSolver,11,1.0930000371445203e-06,
CombinatorialBnB,11,1.9100000372418435e-06,
GurobiSolver,11,1.0129999736818718e-06,
CombinatorialBnB,11,8.700000080352766e-07,
GurobiSolver,11,1.3059999446340953e-06,
CombinatorialBnB,11,1.0900000688707223e-06,
GurobiSolver,11,1.3339999895833898e-06,
CombinatorialBnB,11,1.2929999684274662e-06,
GurobiSolver,11,1.1060000133511494e-06,
CombinatorialBnB,11,8.079999815890915e-07,
